,State,Year,Data
2538,Rhode Island,2009,194840.0
2539,South Carolina,2009,1573632.0
2540,South Dakota,2009,363075.0
2541,Tennessee,2009,2084442.0
2542,Texas,2009,10883320.0
2543,Utah,2009,742220.0
2544,Virginia,2009,2429308.0
2545,Vermont,2009,156678.0
2546,Washington,2009,2031298.0
2547,Wisconsin,2009,1763916.0
2548,West Virginia,2009,706183.0
2549,Wyoming,2009,524112.0
2550,Alaska,2010,655575.0
2551,Alabama,2010,1942109.0
2552,Arkansas,2010,1126984.0
2553,Arizona,2010,1383847.0
2554,California,2010,7760676.0
2555,Colorado,2010,1515571.0
2556,Connecticut,2010,767341.0
2557,District of Columbia,2010,190334.0
2558,Delaware,2010,250321.0
2559,Florida,2010,4277598.0
2560,Georgia,2010,3110965.0
2561,Hawaii,2010,277125.0
2562,Iowa,2010,1501429.0
2563,Idaho,2010,519029.0
2564,Illinois,2010,3955815.0
2565,Indiana,2010,2866383.0
2566,Kansas,2010,1116268.0
2567,Kentucky,2010,1992796.0
2568,Louisiana,2010,4258967.0
2569,Massachusetts,2010,1419173.0
2570,Maryland,2010,1467051.0
2571,Maine,2010,421949.0
2572,Michigan,2010,2751881.0
2573,Minnesota,2010,1863087.0
2574,Missouri,2010,1914784.0
2575,Mississippi,2010,1179994.0
2576,Montana,2010,402053.0
2577,North Carolina,2010,2695337.0
2578,North Dakota,2010,476718.0
2579,Nebraska,2010,861617.0
2580,New Hampshire,2010,297207.0
2581,New Jersey,2010,2411758.0
2582,New Mexico,2010,652066.0
2583,Nevada,2010,646730.0
2584,New York,2010,3728584.0
2585,Ohio,2010,3830947.0
2586,Oklahoma,2010,1582375.0
2587,Oregon,2010,981312.0
2588,Pennsylvania,2010,3756486.0
2589,Rhode Island,2010,195504.0
2590,South Carolina,2010,1653892.0
2591,South Dakota,2010,379018.0
2592,Tennessee,2010,2251551.0
2593,Texas,2010,11681851.0
2594,Utah,2010,757821.0
2595,Virginia,2010,2491754.0
2596,Vermont,2010,156049.0
2597,Washington,2010,2042409.0
2598,Wisconsin,2010,1808493.0
2599,West Virginia,2010,751374.0
2600,Wyoming,2010,541763.0
2601,Alaska,2011,655820.0
2602,Alabama,2011,1916766.0
2603,Arkansas,2011,1129108.0
2604,Arizona,2011,1424223.0
2605,California,2011,7768794.0
2606,Colorado,2011,1472721.0
2607,Connecticut,2011,740997.0
2608,District of Columbia,2011,183642.0
2609,Delaware,2011,272754.0
2610,Florida,2011,4129153.0
2611,Georgia,2011,2994479.0
2612,Hawaii,2011,285580.0
2613,Iowa,2011,1500298.0
2614,Idaho,2011,518348.0
2615,Illinois,2011,3938310.0
2616,Indiana,2011,2849969.0
2617,Kansas,2011,1103566.0
2618,Kentucky,2011,1919082.0
2619,Louisiana,2011,4259602.0
2620,Massachusetts,2011,1400310.0
2621,Maryland,2011,1411381.0
2622,Maine,2011,420743.0
2623,Michigan,2011,2786791.0
2624,Minnesota,2011,1856922.0
2625,Missouri,2011,1858790.0
2626,Mississippi,2011,1157889.0
2627,Montana,2011,403202.0
2628,North Carolina,2011,2569742.0
2629,North Dakota,2011,529637.0
2630,Nebraska,2011,863554.0
2631,New Hampshire,2011,295370.0
2632,New Jersey,2011,2425249.0
2633,New Mexico,2011,670413.0
2634,Nevada,2011,633139.0
2635,New York,2011,3615316.0
2636,Ohio,2011,3798275.0
2637,Oklahoma,2011,1588072.0
2638,Oregon,2011,1007805.0
2639,Pennsylvania,2011,3729272.0
2640,Rhode Island,2011,185911.0
2641,South Carolina,2011,1611608.0
2642,South Dakota,2011,378971.0
2643,Tennessee,2011,2200767.0
2644,Texas,2011,11885388.0
2645,Utah,2011,795887.0
2646,Virginia,2011,2387547.0
2647,Vermont,2011,151927.0
2648,Washington,2011,2069319.0
2649,Wisconsin,2011,1792944.0
2650,West Virginia,2011,738120.0
2651,Wyoming,2011,558021.0
2652,Alaska,2012,651177.0
2653,Alabama,2012,1890045.0
2654,Arkansas,2012,1072603.0
2655,Arizona,2012,1394090.0
2656,California,2012,7549440.0
2657,Colorado,2012,1441405.0
2658,Connecticut,2012,725747.0
2659,District of Columbia,2012,172813.0
2660,Delaware,2012,273643.0
2661,Florida,2012,4013772.0
2662,Georgia,2012,2776792.0
2663,Hawaii,2012,277993.0
2664,Iowa,2012,1430775.0
2665,Idaho,2012,511607.0
2666,Illinois,2012,3818052.0
2667,Indiana,2012,2770593.0
2668,Kansas,2012,1073583.0
2669,Kentucky,2012,1879922.0
2670,Louisiana,2012,4123205.0
2671,Massachusetts,2012,1364040.0
2672,Maryland,2012,1368473.0
2673,Maine,2012,404426.0
2674,Michigan,2012,2687014.0
2675,Minnesota,2012,1826064.0
2676,Missouri,2012,1780804.0
2677,Mississippi,2012,1144728.0
2678,Montana,2012,395970.0
2679,North Carolina,2012,2488292.0
2680,North Dakota,2012,553657.0
2681,Nebraska,2012,853389.0
2682,New Hampshire,2012,285239.0
2683,New Jersey,2012,2249421.0
2684,New Mexico,2012,667297.0
2685,Nevada,2012,639066.0
2686,New York,2012,3504433.0
2687,Ohio,2012,3658632.0
2688,Oklahoma,2012,1563998.0
2689,Oregon,2012,978245.0
2690,Pennsylvania,2012,3621551.0
2691,Rhode Island,2012,183916.0
2692,South Carolina,2012,1567378.0
2693,South Dakota,2012,370842.0
2694,Tennessee,2012,2085371.0
2695,Texas,2012,11944734.0
2696,Utah,2012,791417.0
2697,Virginia,2012,2348180.0
2698,Vermont,2012,130720.0
2699,Washington,2012,2044291.0
2700,Wisconsin,2012,1733140.0
2701,West Virginia,2012,730669.0
2702,Wyoming,2012,551135.0
2703,Alaska,2013,618287.0
2704,Alabama,2013,1933718.0
2705,Arkansas,2013,1104570.0
2706,Arizona,2013,1411591.0
2707,California,2013,7638003.0
2708,Colorado,2013,1468349.0
2709,Connecticut,2013,754160.0
2710,District of Columbia,2013,174775.0
2711,Delaware,2013,274261.0
2712,Florida,2013,4059259.0
2713,Georgia,2013,2792277.0
2714,Hawaii,2013,278467.0
2715,Iowa,2013,1521430.0
2716,Idaho,2013,528001.0
2717,Illinois,2013,3974919.0
2718,Indiana,2013,2895980.0
2719,Kansas,2013,1102551.0
2720,Kentucky,2013,1823592.0
2721,Louisiana,2013,4056895.0
2722,Massachusetts,2013,1428265.0
2723,Maryland,2013,1393684.0
2724,Maine,2013,415649.0
2725,Michigan,2013,2836290.0
2726,Minnesota,2013,1867763.0
2727,Missouri,2013,1844894.0
2728,Mississippi,2013,1139863.0
2729,Montana,2013,406672.0
2730,North Carolina,2013,2537747.0
2731,North Dakota,2013,594918.0
2732,Nebraska,2013,872746.0
2733,New Hampshire,2013,305280.0
2734,New Jersey,2013,2317278.0
2735,New Mexico,2013,670662.0
2736,Nevada,2013,659343.0
2737,New York,2013,3626917.0
2738,Ohio,2013,3734502.0
2739,Oklahoma,2013,1622927.0
2740,Oregon,2013,996244.0
2741,Pennsylvania,2013,3828188.0
2742,Rhode Island,2013,199075.0
2743,South Carolina,2013,1602238.0
2744,South Dakota,2013,390362.0
2745,Tennessee,2013,2137896.0
2746,Texas,2013,12723430.0
2747,Utah,2013,832657.0
2748,Virginia,2013,2417016.0
2749,Vermont,2013,137226.0
2750,Washington,2013,2045483.0
2751,Wisconsin,2013,1828843.0
2752,West Virginia,2013,751405.0
2753,Wyoming,2013,540274.0
2754,Alaska,2014,605250.0
2755,Alabama,2014,1970357.0
2756,Arkansas,2014,1121882.0
2757,Arizona,2014,1420245.0
2758,California,2014,7584837.0
2759,Colorado,2014,1482807.0
2760,Connecticut,2014,752232.0
2761,District of Columbia,2014,179278.0
2762,Delaware,2014,274339.0
2763,Florida,2014,4096202.0
2764,Georgia,2014,2860369.0
2765,Hawaii,2014,279315.0
2766,Iowa,2014,1544275.0
2767,Idaho,2014,521357.0
2768,Illinois,2014,4045608.0
2769,Indiana,2014,2933541.0
2770,Kansas,2014,1134920.0
2771,Kentucky,2014,1772796.0
2772,Louisiana,2014,4087136.0
2773,Massachusetts,2014,1433812.0
2774,Maryland,2014,1398843.0
2775,Maine,2014,416968.0
2776,Michigan,2014,2882460.0
2777,Minnesota,2014,1923292.0
2778,Missouri,2014,1905771.0
2779,Mississippi,2014,1159615.0
2780,Montana,2014,405408.0
2781,North Carolina,2014,2570546.0
2782,North Dakota,2014,644845.0
2783,Nebraska,2014,870154.0
2784,New Hampshire,2014,312018.0
2785,New Jersey,2014,2351524.0
2786,New Mexico,2014,680421.0
2787,Nevada,2014,661968.0
2788,New York,2014,3752515.0
2789,Ohio,2014,3834273.0
2790,Oklahoma,2014,1685554.0
2791,Oregon,2014,992956.0
2792,Pennsylvania,2014,3955081.0
2793,Rhode Island,2014,204879.0
2794,South Carolina,2014,1642098.0
2795,South Dakota,2014,393982.0
2796,Tennessee,2014,2205494.0
2797,Texas,2014,12733681.0
2798,Utah,2014,800066.0
2799,Virginia,2014,2435984.0
2800,Vermont,2014,140498.0
2801,Washington,2014,2021410.0
2802,Wisconsin,2014,1887187.0
2803,West Virginia,2014,781214.0
2804,Wyoming,2014,537554.0
2805,Alaska,2015,622786.0
2806,Alabama,2015,1923918.0
2807,Arkansas,2015,1062224.0
2808,Arizona,2015,1442394.0
2809,California,2015,7672710.0
2810,Colorado,2015,1490556.0
2811,Connecticut,2015,756544.0
2812,District of Columbia,2015,178479.0
2813,Delaware,2015,277858.0
2814,Florida,2015,4245434.0
2815,Georgia,2015,2855873.0
2816,Hawaii,2015,282832.0
2817,Iowa,2015,1496879.0
2818,Idaho,2015,537079.0
2819,Illinois,2015,3892959.0
2820,Indiana,2015,2850415.0
2821,Kansas,2015,1104548.0
2822,Kentucky,2015,1729083.0
2823,Louisiana,2015,4094109.0
2824,Massachusetts,2015,1449205.0
2825,Maryland,2015,1395939.0
2826,Maine,2015,426202.0
2827,Michigan,2015,2792606.0
2828,Minnesota,2015,1789990.0
2829,Missouri,2015,1822582.0
2830,Mississippi,2015,1138077.0
2831,Montana,2015,404110.0
2832,North Carolina,2015,2535020.0
2833,North Dakota,2015,612376.0
2834,Nebraska,2015,853819.0
2835,New Hampshire,2015,314898.0
2836,New Jersey,2015,2295147.0
2837,New Mexico,2015,680091.0
2838,Nevada,2015,651344.0
2839,New York,2015,3750534.0
2840,Ohio,2015,3745758.0
2841,Oklahoma,2015,1632845.0
2842,Oregon,2015,970883.0
2843,Pennsylvania,2015,3872177.0
2844,Rhode Island,2015,203300.0
2845,South Carolina,2015,1660226.0
2846,South Dakota,2015,385866.0
2847,Tennessee,2015,2180064.0
2848,Texas,2015,12886742.0
2849,Utah,2015,803439.0
2850,Virginia,2015,2374498.0
2851,Vermont,2015,140934.0
2852,Washington,2015,2009968.0
2853,Wisconsin,2015,1809982.0
2854,West Virginia,2015,768621.0
2855,Wyoming,2015,507971.0
2856,Alaska,2016,605930.0
2857,Alabama,2016,1928825.0
2858,Arkansas,2016,1054180.0
2859,Arizona,2016,1473676.0
2860,California,2016,7819232.0
2861,Colorado,2016,1453002.0
2862,Connecticut,2016,724506.0
2863,District of Columbia,2016,174224.0
2864,Delaware,2016,273060.0
2865,Florida,2016,4227568.0
2866,Georgia,2016,2830673.0
2867,Hawaii,2016,282609.0
2868,Iowa,2016,1526700.0
2869,Idaho,2016,538146.0
2870,Illinois,2016,3896291.0
2871,Indiana,2016,2797737.0
2872,Kansas,2016,1090817.0
2873,Kentucky,2016,1703559.0
2874,Louisiana,2016,4199207.0
2875,Massachusetts,2016,1421131.0
2876,Maryland,2016,1355778.0
2877,Maine,2016,395490.0
2878,Michigan,2016,2769536.0
2879,Minnesota,2016,1811223.0
2880,Missouri,2016,1766398.0
2881,Mississippi,2016,1160620.0
2882,Montana,2016,404888.0
2883,North Carolina,2016,2547815.0
2884,North Dakota,2016,586429.0
2885,Nebraska,2016,868307.0
2886,New Hampshire,2016,305904.0
2887,New Jersey,2016,2211499.0
2888,New Mexico,2016,672340.0
2889,Nevada,2016,680144.0
2890,New York,2016,3685544.0
2891,Ohio,2016,3693000.0
2892,Oklahoma,2016,1633797.0
2893,Oregon,2016,987666.0
2894,Pennsylvania,2016,3758844.0
2895,Rhode Island,2016,186147.0
2896,South Carolina,2016,1652020.0
2897,South Dakota,2016,383002.0
2898,Tennessee,2016,2208803.0
2899,Texas,2016,13089570.0
2900,Utah,2016,812029.0
2901,Virginia,2016,2332178.0
2902,Vermont,2016,135834.0
2903,Washington,2016,2071682.0
2904,Wisconsin,2016,1793907.0
2905,West Virginia,2016,762028.0
2906,Wyoming,2016,505739.0
2907,Alaska,2017,608135.0
2908,Alabama,2017,1900936.0
2909,Arkansas,2017,1057643.0
2910,Arizona,2017,1475387.0
2911,California,2017,7881348.0
2912,Colorado,2017,1462864.0
2913,Connecticut,2017,726389.0
2914,District of Columbia,2017,167625.0
2915,Delaware,2017,269779.0
2916,Florida,2017,4208521.0
2917,Georgia,2017,2802165.0
2918,Hawaii,2017,283414.0
2919,Iowa,2017,1558979.0
2920,Idaho,2017,553888.0
2921,Illinois,2017,3871546.0
2922,Indiana,2017,2700478.0
2923,Kansas,2017,1073232.0
2924,Kentucky,2017,1658207.0
2925,Louisiana,2017,4481816.0
2926,Massachusetts,2017,1424156.0
2927,Maryland,2017,1314739.0
2928,Maine,2017,392002.0
2929,Michigan,2017,2774512.0
2930,Minnesota,2017,1832262.0
2931,Missouri,2017,1726080.0
2932,Mississippi,2017,1176354.0
2933,Montana,2017,420636.0
2934,North Carolina,2017,2503112.0
2935,North Dakota,2017,631144.0
2936,Nebraska,2017,876032.0
2937,New Hampshire,2017,317495.0
2938,New Jersey,2017,2134878.0
2939,New Mexico,2017,683442.0
2940,Nevada,2017,707205.0
2941,New York,2017,3684137.0
2942,Ohio,2017,3643714.0
2943,Oklahoma,2017,1643837.0
2944,Oregon,2017,1032245.0
2945,Pennsylvania,2017,3807664.0
2946,Rhode Island,2017,183872.0
2947,South Carolina,2017,1643615.0
2948,South Dakota,2017,384857.0
2949,Tennessee,2017,2166502.0
2950,Texas,2017,13365864.0
2951,Utah,2017,828671.0
2952,Virginia,2017,2302571.0
2953,Vermont,2017,134794.0
2954,Washington,2017,2096886.0
2955,Wisconsin,2017,1805766.0
2956,West Virginia,2017,756420.0
2957,Wyoming,2017,512235.0
